tollgate_id,time_window,direction,volume
1,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",0,49.746
1,"[2016-10-28 09:40:00,2016-10-28 10:00:00)",0,48.898
1,"[2016-10-28 17:00:00,2016-10-28 17:20:00)",0,52.325
1,"[2016-10-28 17:20:00,2016-10-28 17:40:00)",0,47.093
1,"[2016-10-28 17:40:00,2016-10-28 18:00:00)",0,45.849
1,"[2016-10-28 18:00:00,2016-10-28 18:20:00)",0,36.173
1,"[2016-10-28 18:20:00,2016-10-28 18:40:00)",0,35.767
1,"[2016-10-28 18:40:00,2016-10-28 19:00:00)",0,31.712
1,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",0,38.237
1,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",0,45.938
1,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",0,46.267
1,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",0,46.472
1,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",0,48.001
1,"[2016-10-29 09:40:00,2016-10-29 10:00:00)",0,45.752
1,"[2016-10-29 17:00:00,2016-10-29 17:20:00)",0,48.627
1,"[2016-10-29 17:20:00,2016-10-29 17:40:00)",0,42.291
1,"[2016-10-29 17:40:00,2016-10-29 18:00:00)",0,34.267
1,"[2016-10-29 18:00:00,2016-10-29 18:20:00)",0,30.667
1,"[2016-10-29 18:20:00,2016-10-29 18:40:00)",0,29.099
1,"[2016-10-29 18:40:00,2016-10-29 19:00:00)",0,26.202
1,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",0,67.332
1,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",0,71.659
1,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",0,71.902
1,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",0,73.103
1,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",0,70.037
1,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",0,72.351
1,"[2016-10-30 17:00:00,2016-10-30 17:20:00)",0,101.485
1,"[2016-10-30 17:20:00,2016-10-30 17:40:00)",0,86.545
1,"[2016-10-30 17:40:00,2016-10-30 18:00:00)",0,74.761
1,"[2016-10-30 18:00:00,2016-10-30 18:20:00)",0,64.696
1,"[2016-10-30 18:20:00,2016-10-30 18:40:00)",0,57.687
1,"[2016-10-30 18:40:00,2016-10-30 19:00:00)",0,48.392
1,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",0,106.142
1,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",0,109.567
1,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",0,106.121
1,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",0,99.857
1,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",0,97.635
1,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",0,94.625
1,"[2016-10-31 17:00:00,2016-10-31 17:20:00)",0,78.393
1,"[2016-10-31 17:20:00,2016-10-31 17:40:00)",0,67.67
1,"[2016-10-31 17:40:00,2016-10-31 18:00:00)",0,54.137
1,"[2016-10-31 18:00:00,2016-10-31 18:20:00)",0,48.328
1,"[2016-10-31 18:20:00,2016-10-31 18:40:00)",0,45.675
1,"[2016-10-31 18:40:00,2016-10-31 19:00:00)",0,38.263
1,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",1,122.48
1,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",1,132.01
1,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",1,128.854
1,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",1,129.992
1,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",1,120.516
1,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",1,131.382
1,"[2016-10-25 17:00:00,2016-10-25 17:20:00)",1,97.124
1,"[2016-10-25 17:20:00,2016-10-25 17:40:00)",1,106.132
1,"[2016-10-25 17:40:00,2016-10-25 18:00:00)",1,126.16
1,"[2016-10-25 18:00:00,2016-10-25 18:20:00)",1,76.047
1,"[2016-10-25 18:20:00,2016-10-25 18:40:00)",1,78.863
1,"[2016-10-25 18:40:00,2016-10-25 19:00:00)",1,56.245
1,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",1,110.286
1,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",1,111.516
1,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",1,117.8
1,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",1,123.554
1,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",1,116.587
1,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",1,112.219
1,"[2016-10-26 17:00:00,2016-10-26 17:20:00)",1,93.365
1,"[2016-10-26 17:20:00,2016-10-26 17:40:00)",1,119.426
1,"[2016-10-26 17:40:00,2016-10-26 18:00:00)",1,114.295
1,"[2016-10-26 18:00:00,2016-10-26 18:20:00)",1,67.899
1,"[2016-10-26 18:20:00,2016-10-26 18:40:00)",1,81.491
1,"[2016-10-26 18:40:00,2016-10-26 19:00:00)",1,73.206
1,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",1,107.884
1,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",1,106.65
1,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",1,122.476
1,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",1,119.304
1,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",1,107.965
1,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",1,109.432
1,"[2016-10-27 17:00:00,2016-10-27 17:20:00)",1,106.852
1,"[2016-10-27 17:20:00,2016-10-27 17:40:00)",1,99.269
1,"[2016-10-27 17:40:00,2016-10-27 18:00:00)",1,120.594
1,"[2016-10-27 18:00:00,2016-10-27 18:20:00)",1,70.996
1,"[2016-10-27 18:20:00,2016-10-27 18:40:00)",1,75.544
1,"[2016-10-27 18:40:00,2016-10-27 19:00:00)",1,81.687
1,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",1,115.245
1,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",1,118.181
1,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",1,116.09
1,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",1,124.118
1,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",1,118.971
1,"[2016-10-28 09:40:00,2016-10-28 10:00:00)",1,118.351
1,"[2016-10-28 17:00:00,2016-10-28 17:20:00)",1,110.805
1,"[2016-10-28 17:20:00,2016-10-28 17:40:00)",1,122.181
1,"[2016-10-28 17:40:00,2016-10-28 18:00:00)",1,135.339
1,"[2016-10-28 18:00:00,2016-10-28 18:20:00)",1,78.615
1,"[2016-10-28 18:20:00,2016-10-28 18:40:00)",1,80.666
1,"[2016-10-28 18:40:00,2016-10-28 19:00:00)",1,92.852
1,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",1,89.769
1,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",1,106.459
1,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",1,104.494
1,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",1,100.58
1,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",1,90.411
1,"[2016-10-29 09:40:00,2016-10-29 10:00:00)",1,108.642
1,"[2016-10-29 17:00:00,2016-10-29 17:20:00)",1,89.638
1,"[2016-10-29 17:20:00,2016-10-29 17:40:00)",1,99.314
1,"[2016-10-29 17:40:00,2016-10-29 18:00:00)",1,100.289
1,"[2016-10-29 18:00:00,2016-10-29 18:20:00)",1,71.864
1,"[2016-10-29 18:20:00,2016-10-29 18:40:00)",1,68.919
1,"[2016-10-29 18:40:00,2016-10-29 19:00:00)",1,60.919
1,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",1,84.119
1,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",1,93.73
1,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",1,95.609
1,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",1,106.147
1,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",1,105.709
1,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",1,97.421
1,"[2016-10-30 17:00:00,2016-10-30 17:20:00)",1,109.771
1,"[2016-10-30 17:20:00,2016-10-30 17:40:00)",1,113.775
1,"[2016-10-30 17:40:00,2016-10-30 18:00:00)",1,100.459
1,"[2016-10-30 18:00:00,2016-10-30 18:20:00)",1,73.161
1,"[2016-10-30 18:20:00,2016-10-30 18:40:00)",1,78.789
1,"[2016-10-30 18:40:00,2016-10-30 19:00:00)",1,58.825
1,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",1,128.653
1,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",1,123.104
1,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",1,125.761
1,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",1,133.971
1,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",1,124.887
1,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",1,106.484
1,"[2016-10-31 17:00:00,2016-10-31 17:20:00)",1,109.521
1,"[2016-10-31 17:20:00,2016-10-31 17:40:00)",1,119.599
1,"[2016-10-31 17:40:00,2016-10-31 18:00:00)",1,119.37
1,"[2016-10-31 18:00:00,2016-10-31 18:20:00)",1,65.301
1,"[2016-10-31 18:20:00,2016-10-31 18:40:00)",1,86.791
1,"[2016-10-31 18:40:00,2016-10-31 19:00:00)",1,61.267
2,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",0,116.891
2,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",0,116.221
2,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",0,115.75
2,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",0,100.555
2,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",0,92.493
2,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",0,78.191
2,"[2016-10-25 17:00:00,2016-10-25 17:20:00)",0,81.017
2,"[2016-10-25 17:20:00,2016-10-25 17:40:00)",0,64.478
2,"[2016-10-25 17:40:00,2016-10-25 18:00:00)",0,74.193
2,"[2016-10-25 18:00:00,2016-10-25 18:20:00)",0,61.419
2,"[2016-10-25 18:20:00,2016-10-25 18:40:00)",0,55.973
2,"[2016-10-25 18:40:00,2016-10-25 19:00:00)",0,50.39
2,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",0,102.069
2,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",0,99.878
2,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",0,102.591
2,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",0,103.196
2,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",0,98.778
2,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",0,83.636
2,"[2016-10-26 17:00:00,2016-10-26 17:20:00)",0,82.773
2,"[2016-10-26 17:20:00,2016-10-26 17:40:00)",0,68.766
2,"[2016-10-26 17:40:00,2016-10-26 18:00:00)",0,71.66
2,"[2016-10-26 18:00:00,2016-10-26 18:20:00)",0,60.478
2,"[2016-10-26 18:20:00,2016-10-26 18:40:00)",0,61.089
2,"[2016-10-26 18:40:00,2016-10-26 19:00:00)",0,52.495
2,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",0,108.299
2,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",0,117.296
2,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",0,109.733
2,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",0,116.663
2,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",0,98.316
2,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",0,72.133
2,"[2016-10-27 17:00:00,2016-10-27 17:20:00)",0,74.292
2,"[2016-10-27 17:20:00,2016-10-27 17:40:00)",0,67.943
2,"[2016-10-27 17:40:00,2016-10-27 18:00:00)",0,69.791
2,"[2016-10-27 18:00:00,2016-10-27 18:20:00)",0,63.176
2,"[2016-10-27 18:20:00,2016-10-27 18:40:00)",0,52.124
2,"[2016-10-27 18:40:00,2016-10-27 19:00:00)",0,47.783
2,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",0,105.504
2,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",0,115.346
2,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",0,115.999
2,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",0,101.275
2,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",0,99.558
2,"[2016-10-28 09:40:00,2016-10-28 10:00:00)",0,79.936
2,"[2016-10-28 17:00:00,2016-10-28 17:20:00)",0,91.048
2,"[2016-10-28 17:20:00,2016-10-28 17:40:00)",0,87.679
2,"[2016-10-28 17:40:00,2016-10-28 18:00:00)",0,77.822
2,"[2016-10-28 18:00:00,2016-10-28 18:20:00)",0,70.079
2,"[2016-10-28 18:20:00,2016-10-28 18:40:00)",0,72.035
2,"[2016-10-28 18:40:00,2016-10-28 19:00:00)",0,64.519
2,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",0,82.26
2,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",0,86.993
2,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",0,92.348
2,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",0,87.247
2,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",0,94.931
2,"[2016-10-29 09:40:00,2016-10-29 10:00:00)",0,90.341
2,"[2016-10-29 17:00:00,2016-10-29 17:20:00)",0,70.566
2,"[2016-10-29 17:20:00,2016-10-29 17:40:00)",0,70.486
2,"[2016-10-29 17:40:00,2016-10-29 18:00:00)",0,61.517
2,"[2016-10-29 18:00:00,2016-10-29 18:20:00)",0,40.699
2,"[2016-10-29 18:20:00,2016-10-29 18:40:00)",0,28.647
2,"[2016-10-29 18:40:00,2016-10-29 19:00:00)",0,24.302
2,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",0,14.805
2,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",0,16.709
2,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",0,17.559
2,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",0,17.928
2,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",0,21.014
2,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",0,20.679
2,"[2016-10-30 17:00:00,2016-10-30 17:20:00)",0,20.669
2,"[2016-10-30 17:20:00,2016-10-30 17:40:00)",0,16.213
2,"[2016-10-30 17:40:00,2016-10-30 18:00:00)",0,14.193
2,"[2016-10-30 18:00:00,2016-10-30 18:20:00)",0,16.061
2,"[2016-10-30 18:20:00,2016-10-30 18:40:00)",0,14.694
2,"[2016-10-30 18:40:00,2016-10-30 19:00:00)",0,12.571
2,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",0,36.502
2,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",0,37.321
2,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",0,33.357
2,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",0,36.412
2,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",0,32.695
2,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",0,25.208
2,"[2016-10-31 17:00:00,2016-10-31 17:20:00)",0,16.939
2,"[2016-10-31 17:20:00,2016-10-31 17:40:00)",0,14.613
2,"[2016-10-31 17:40:00,2016-10-31 18:00:00)",0,13.718
2,"[2016-10-31 18:00:00,2016-10-31 18:20:00)",0,14.197
2,"[2016-10-31 18:20:00,2016-10-31 18:40:00)",0,12.138
2,"[2016-10-31 18:40:00,2016-10-31 19:00:00)",0,10.664
3,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",0,172.016
3,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",0,150.992
3,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",0,146.212
3,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",0,157.312
3,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",0,132.021
3,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",0,130.835
3,"[2016-10-25 17:00:00,2016-10-25 17:20:00)",0,118.856
3,"[2016-10-25 17:20:00,2016-10-25 17:40:00)",0,112.179
3,"[2016-10-25 17:40:00,2016-10-25 18:00:00)",0,95.446
3,"[2016-10-25 18:00:00,2016-10-25 18:20:00)",0,88.783
3,"[2016-10-25 18:20:00,2016-10-25 18:40:00)",0,76.131
3,"[2016-10-25 18:40:00,2016-10-25 19:00:00)",0,57.686
3,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",0,139.055
3,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",0,154.415
3,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",0,134.135
3,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",0,143.784
3,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",0,131.331
3,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",0,132.422
3,"[2016-10-26 17:00:00,2016-10-26 17:20:00)",0,117.514
3,"[2016-10-26 17:20:00,2016-10-26 17:40:00)",0,114.582
3,"[2016-10-26 17:40:00,2016-10-26 18:00:00)",0,102.014
3,"[2016-10-26 18:00:00,2016-10-26 18:20:00)",0,85.48
3,"[2016-10-26 18:20:00,2016-10-26 18:40:00)",0,73.918
3,"[2016-10-26 18:40:00,2016-10-26 19:00:00)",0,62.279
3,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",0,157.726
3,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",0,152.71
3,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",0,149.69
3,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",0,140.282
3,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",0,127.816
3,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",0,110.949
3,"[2016-10-27 17:00:00,2016-10-27 17:20:00)",0,123.132
3,"[2016-10-27 17:20:00,2016-10-27 17:40:00)",0,113.053
3,"[2016-10-27 17:40:00,2016-10-27 18:00:00)",0,99.57
3,"[2016-10-27 18:00:00,2016-10-27 18:20:00)",0,80.555
3,"[2016-10-27 18:20:00,2016-10-27 18:40:00)",0,70.129
3,"[2016-10-27 18:40:00,2016-10-27 19:00:00)",0,61.23
3,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",0,159.069
3,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",0,151.807
3,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",0,142.788
3,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",0,154.635
3,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",0,150.057
3,"[2016-10-28 09:40:00,2016-10-28 10:00:00)",0,118.879
3,"[2016-10-28 17:00:00,2016-10-28 17:20:00)",0,135.087
3,"[2016-10-28 17:20:00,2016-10-28 17:40:00)",0,122.424
3,"[2016-10-28 17:40:00,2016-10-28 18:00:00)",0,118.292
3,"[2016-10-28 18:00:00,2016-10-28 18:20:00)",0,96.211
3,"[2016-10-28 18:20:00,2016-10-28 18:40:00)",0,97.479
3,"[2016-10-28 18:40:00,2016-10-28 19:00:00)",0,77.258
3,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",0,110.575
3,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",0,118.022
3,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",0,116.935
3,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",0,124.113
3,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",0,112.059
3,"[2016-10-29 09:40:00,2016-10-29 10:00:00)",0,114.774
3,"[2016-10-29 17:00:00,2016-10-29 17:20:00)",0,116.489
3,"[2016-10-29 17:20:00,2016-10-29 17:40:00)",0,114.235
3,"[2016-10-29 17:40:00,2016-10-29 18:00:00)",0,90.462
3,"[2016-10-29 18:00:00,2016-10-29 18:20:00)",0,83.997
3,"[2016-10-29 18:20:00,2016-10-29 18:40:00)",0,78.814
3,"[2016-10-29 18:40:00,2016-10-29 19:00:00)",0,65.88
3,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",0,102.215
3,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",0,101.304
3,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",0,104.378
3,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",0,101.11
3,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",0,108.078
3,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",0,101.037
3,"[2016-10-30 17:00:00,2016-10-30 17:20:00)",0,114.255
3,"[2016-10-30 17:20:00,2016-10-30 17:40:00)",0,114.128
3,"[2016-10-30 17:40:00,2016-10-30 18:00:00)",0,96.037
3,"[2016-10-30 18:00:00,2016-10-30 18:20:00)",0,82.151
3,"[2016-10-30 18:20:00,2016-10-30 18:40:00)",0,80.04
3,"[2016-10-30 18:40:00,2016-10-30 19:00:00)",0,73.979
3,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",0,167.62
3,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",0,171.967
3,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",0,163.532
3,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",0,141.044
3,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",0,151.589
3,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",0,114.367
3,"[2016-10-31 17:00:00,2016-10-31 17:20:00)",0,123.907
3,"[2016-10-31 17:20:00,2016-10-31 17:40:00)",0,110.687
3,"[2016-10-31 17:40:00,2016-10-31 18:00:00)",0,102.5
3,"[2016-10-31 18:00:00,2016-10-31 18:20:00)",0,82.598
3,"[2016-10-31 18:20:00,2016-10-31 18:40:00)",0,74.651
3,"[2016-10-31 18:40:00,2016-10-31 19:00:00)",0,56.964
3,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",1,105.551
3,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",1,113.423
3,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",1,134.559
3,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",1,114.541
3,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",1,116.028
3,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",1,93.259
3,"[2016-10-25 17:00:00,2016-10-25 17:20:00)",1,85.405
3,"[2016-10-25 17:20:00,2016-10-25 17:40:00)",1,80.848
3,"[2016-10-25 17:40:00,2016-10-25 18:00:00)",1,98.319
3,"[2016-10-25 18:00:00,2016-10-25 18:20:00)",1,79.18
3,"[2016-10-25 18:20:00,2016-10-25 18:40:00)",1,75.7
3,"[2016-10-25 18:40:00,2016-10-25 19:00:00)",1,77.047
3,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",1,104.101
3,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",1,116.577
3,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",1,128.964
3,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",1,125.987
3,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",1,110.385
3,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",1,91.427
3,"[2016-10-26 17:00:00,2016-10-26 17:20:00)",1,87.391
3,"[2016-10-26 17:20:00,2016-10-26 17:40:00)",1,81.714
3,"[2016-10-26 17:40:00,2016-10-26 18:00:00)",1,85.907
3,"[2016-10-26 18:00:00,2016-10-26 18:20:00)",1,75.788
3,"[2016-10-26 18:20:00,2016-10-26 18:40:00)",1,63.369
3,"[2016-10-26 18:40:00,2016-10-26 19:00:00)",1,78.025
3,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",1,104.239
3,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",1,110.137
3,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",1,125.372
3,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",1,116.778
3,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",1,110.062
3,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",1,100.53
3,"[2016-10-27 17:00:00,2016-10-27 17:20:00)",1,90.703
3,"[2016-10-27 17:20:00,2016-10-27 17:40:00)",1,99.055
3,"[2016-10-27 17:40:00,2016-10-27 18:00:00)",1,102.036
3,"[2016-10-27 18:00:00,2016-10-27 18:20:00)",1,71.639
3,"[2016-10-27 18:20:00,2016-10-27 18:40:00)",1,70.632
3,"[2016-10-27 18:40:00,2016-10-27 19:00:00)",1,66.886
3,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",1,99.931
3,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",1,117.688
3,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",1,126.943
3,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",1,115.926
3,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",1,110.372
